"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut"
"(G(!(p0))) | (F((p0) & (F(p1))))","ltl3ba","ok",0,0.0102839,5,11,22,2,5,2,1,0
"(G(!(p0))) | (F((p0) & (F(p1))))","ltl2tgba-G","ok",0,0.00727273,3,6,12,1,3,0,0,1
"(G(!(p0))) | (F((p0) & (F(p1))))","ltl2tgba","ok",0,0.00782891,3,6,12,1,3,0,0,1
"(G(!(p0))) | (F((p0) & (F(p1))))","ltl3tela","ok",0,0.00814279,3,6,12,1,3,0,0,1
"G(((p0) & (!(p1))) -> ((!(p1)) W ((!(p1)) & (p2))))","ltl3ba","ok",0,0.0107193,2,4,12,0,1,0,0,0
"G(((p0) & (!(p1))) -> ((!(p1)) W ((!(p1)) & (p2))))","ltl2tgba-G","ok",0,0.00651273,2,4,12,1,1,0,0,0
"G(((p0) & (!(p1))) -> ((!(p1)) W ((!(p1)) & (p2))))","ltl2tgba","ok",0,0.00747105,2,4,12,1,1,0,0,0
"G(((p0) & (!(p1))) -> ((!(p1)) W ((!(p1)) & (p2))))","ltl3tela","ok",0,0.00774041,2,4,12,0,1,0,0,0
"G(((p0) & (!(p1))) -> ((!(p1)) U ((!(p1)) & (p2))))","ltl3ba","ok",0,0.0108187,2,4,12,1,1,0,0,0
"G(((p0) & (!(p1))) -> ((!(p1)) U ((!(p1)) & (p2))))","ltl2tgba-G","ok",0,0.00786135,2,4,12,1,1,0,0,0
"G(((p0) & (!(p1))) -> ((!(p1)) U ((!(p1)) & (p2))))","ltl2tgba","ok",0,0.00738421,2,4,12,1,1,0,0,0
"G(((p0) & (!(p1))) -> ((!(p1)) U ((!(p1)) & (p2))))","ltl3tela","ok",0,0.00896767,2,4,12,1,1,0,0,0
"(!(p0)) W ((p0) W ((!(p0)) W ((p0) W (G(!(p0))))))","ltl3ba","ok",0,0.00992891,5,9,9,0,5,0,0,0
"(!(p0)) W ((p0) W ((!(p0)) W ((p0) W (G(!(p0))))))","ltl2tgba-G","ok",0,0.00638273,5,9,9,1,5,0,0,0
"(!(p0)) W ((p0) W ((!(p0)) W ((p0) W (G(!(p0))))))","ltl2tgba","ok",0,0.00749481,5,9,9,1,5,0,0,0
"(!(p0)) W ((p0) W ((!(p0)) W ((p0) W (G(!(p0))))))","ltl3tela","ok",0,0.0102843,5,9,9,0,5,0,0,0
"(F(p0)) -> (((!(p0)) & (!(p1))) U ((p0) | (((!(p0)) & (p1)) U ((p0) | (((!(p0)) & (!(p1))) U ((p0) | (((!(p0)) & (p1)) U ((p0) | ((!(p1)) U (p0))))))))))","ltl3ba","ok",0,0.0102544,8,29,40,5,8,4,1,0
"(F(p0)) -> (((!(p0)) & (!(p1))) U ((p0) | (((!(p0)) & (p1)) U ((p0) | (((!(p0)) & (!(p1))) U ((p0) | (((!(p0)) & (p1)) U ((p0) | ((!(p1)) U (p0))))))))))","ltl2tgba-G","ok",0,0.00858879,7,17,26,1,7,0,0,0
"(F(p0)) -> (((!(p0)) & (!(p1))) U ((p0) | (((!(p0)) & (p1)) U ((p0) | (((!(p0)) & (!(p1))) U ((p0) | (((!(p0)) & (p1)) U ((p0) | ((!(p1)) U (p0))))))))))","ltl2tgba","ok",0,0.00846293,7,17,26,1,7,0,0,0
"(F(p0)) -> (((!(p0)) & (!(p1))) U ((p0) | (((!(p0)) & (p1)) U ((p0) | (((!(p0)) & (!(p1))) U ((p0) | (((!(p0)) & (p1)) U ((p0) | ((!(p1)) U (p0))))))))))","ltl3tela","ok",0,0.0161613,7,17,26,0,7,0,0,0
"(F(p0)) -> ((!(p0)) U ((p0) & ((!(p1)) W ((p1) W ((!(p1)) W ((p1) W (G(!(p1)))))))))","ltl3ba","ok",0,0.011653,8,17,30,1,8,1,1,0
"(F(p0)) -> ((!(p0)) U ((p0) & ((!(p1)) W ((p1) W ((!(p1)) W ((p1) W (G(!(p1)))))))))","ltl2tgba-G","ok",0,0.00760985,6,12,22,1,6,0,0,0
"(F(p0)) -> ((!(p0)) U ((p0) & ((!(p1)) W ((p1) W ((!(p1)) W ((p1) W (G(!(p1)))))))))","ltl2tgba","ok",0,0.00808502,6,12,22,1,6,0,0,0
"(F(p0)) -> ((!(p0)) U ((p0) & ((!(p1)) W ((p1) W ((!(p1)) W ((p1) W (G(!(p1)))))))))","ltl3tela","ok",0,0.0144617,6,12,22,0,6,0,0,0
"G(((p0) & (F(p1))) -> (((!(p1)) & (!(p2))) U ((p1) | (((!(p1)) & (p2)) U ((p1) | (((!(p1)) & (!(p2))) U ((p1) | (((!(p1)) & (p2)) U ((p1) | ((!(p2)) U (p1)))))))))))","ltl3ba","ok",0,0.0100223,7,28,67,5,2,4,1,0
"G(((p0) & (F(p1))) -> (((!(p1)) & (!(p2))) U ((p1) | (((!(p1)) & (p2)) U ((p1) | (((!(p1)) & (!(p2))) U ((p1) | (((!(p1)) & (p2)) U ((p1) | ((!(p2)) U (p1)))))))))))","ltl2tgba-G","ok",0,0.00982626,7,19,52,1,2,0,0,0
"G(((p0) & (F(p1))) -> (((!(p1)) & (!(p2))) U ((p1) | (((!(p1)) & (p2)) U ((p1) | (((!(p1)) & (!(p2))) U ((p1) | (((!(p1)) & (p2)) U ((p1) | ((!(p2)) U (p1)))))))))))","ltl2tgba","ok",0,0.0101389,7,19,52,1,2,0,0,0
"G(((p0) & (F(p1))) -> (((!(p1)) & (!(p2))) U ((p1) | (((!(p1)) & (p2)) U ((p1) | (((!(p1)) & (!(p2))) U ((p1) | (((!(p1)) & (p2)) U ((p1) | ((!(p2)) U (p1)))))))))))","ltl3tela","ok",0,0.0688542,7,19,52,0,2,0,0,0
"G((p0) -> (((!(p1)) & (!(p2))) U ((p2) | (((p1) & (!(p2))) U ((p2) | (((!(p1)) & (!(p2))) U ((p2) | (((p1) & (!(p2))) U ((p2) | (G(p1)) | ((!(p1)) W (p2)))))))))))","ltl3ba","ok",0,0.0103787,7,32,74,4,2,5,1,0
"G((p0) -> (((!(p1)) & (!(p2))) U ((p2) | (((p1) & (!(p2))) U ((p2) | (((!(p1)) & (!(p2))) U ((p2) | (((p1) & (!(p2))) U ((p2) | (G(p1)) | ((!(p1)) W (p2)))))))))))","ltl2tgba-G","ok",0,0.00963556,6,17,46,1,1,0,0,0
"G((p0) -> (((!(p1)) & (!(p2))) U ((p2) | (((p1) & (!(p2))) U ((p2) | (((!(p1)) & (!(p2))) U ((p2) | (((p1) & (!(p2))) U ((p2) | (G(p1)) | ((!(p1)) W (p2)))))))))))","ltl2tgba","ok",0,0.0094459,6,17,46,1,1,0,0,0
"G((p0) -> (((!(p1)) & (!(p2))) U ((p2) | (((p1) & (!(p2))) U ((p2) | (((!(p1)) & (!(p2))) U ((p2) | (((p1) & (!(p2))) U ((p2) | (G(p1)) | ((!(p1)) W (p2)))))))))))","ltl3tela","ok",0,0.052421,6,17,46,0,1,0,0,0
"G(p0)","ltl3ba","ok",0,0.0100497,1,1,1,0,1,0,0,0
"G(p0)","ltl2tgba-G","ok",0,0.00614901,1,1,1,1,1,0,0,0
"G(p0)","ltl2tgba","ok",0,0.0060331,1,1,1,1,1,0,0,0
"G(p0)","ltl3tela","ok",0,0.00366038,1,1,1,0,1,0,0,0
"(F(p0)) -> ((p1) U (p0))","ltl3ba","ok",0,0.0100547,4,7,14,1,4,1,1,0
"(F(p0)) -> ((p1) U (p0))","ltl2tgba-G","ok",0,0.00643745,3,5,10,1,3,0,0,0
"(F(p0)) -> ((p1) U (p0))","ltl2tgba","ok",0,0.00720114,3,5,10,1,3,0,0,0
"(F(p0)) -> ((p1) U (p0))","ltl3tela","ok",0,0.00608706,3,5,10,0,3,0,0,0
